Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time,event_id,Time_seconds,Name_A,Height_A,Weight_A,Reach_A,Stance_A,Fighter_A_id,DOB_A,Name_B,Height_B,Weight_B,Reach_B,Stance_B,Fighter_B_id,DOB_B
2024-07-27,"Manchester, England, United Kingdom",win,Oban Elliott,Preston Parsons,0.0,0.0,44.0,36.0,1.0,1.0,0.0,0,Welterweight,U-DEC,,3,5:00,026b4f7049085842,300,Oban Elliott,182.88,77.11064,182.88,Orthodox,6b56e94a59b7b134,1997-12-19,Preston Parsons,180.34,77.11064,180.34,Orthodox,9fe7af8b3fbe00a0,1995-07-15
2024-07-27,"Manchester, England, United Kingdom",win,Modestas Bukauskas,Marcin Prachnio,0.0,0.0,38.0,70.0,2.0,0.0,1.0,0,Light Heavyweight,SUB,Arm Triangle,3,3:12,026b4f7049085842,192,Modestas Bukauskas,190.5,92.98636,198.12,Switch,476fe566d2df676e,1994-02-10,Marcin Prachnio,190.5,92.98636,187.96,Orthodox,6370c1c1e12723d5,1988-07-14
2024-07-27,"Manchester, England, United Kingdom",win,Sam Patterson,Kiefer Crosbie,0.0,0.0,9.0,9.0,1.0,0.0,1.0,0,Welterweight,SUB,Arm Triangle,1,2:50,026b4f7049085842,170,Sam Patterson,190.5,77.11064,198.12,Orthodox,8b6e5dc2ba1edbe7,1996-04-30,Kiefer Crosbie,180.34,77.11064,177.8,Switch,4729c93ba705a3bf,1990-04-05
2024-07-27,"Manchester, England, United Kingdom",win,Mick Parkin,Lukasz Brzeski,1.0,0.0,34.0,24.0,0.0,0.0,0.0,0,Heavyweight,KO/TKO,Punches,1,3:23,026b4f7049085842,203,Mick Parkin,193.04,120.20188,200.66,Orthodox,0d5cc0170c1a7e71,1995-10-02,Lukasz Brzeski,193.04,107.047712,198.12,Orthodox,0c25d0a5e8cdbf19,1992-05-17
2024-07-27,"Manchester, England, United Kingdom",win,Shauna Bannon,Alice Ardelean,0.0,0.0,77.0,57.0,0.0,2.0,0.0,0,Women's Strawweight,S-DEC,,3,5:00,026b4f7049085842,300,Shauna Bannon,165.1,52.16308,165.1,Switch,9c442aaf149ea982,1993-10-23,Alice Ardelean,160.02,52.16308,157.48,Orthodox,87f8699fdcc2c404,1992-04-19
2002-03-22,"Las Vegas, Nevada, USA",win,Josh Barnett,Randy Couture,0.0,0.0,44.0,18.0,0.0,1.0,1.0,0,Heavyweight,KO/TKO,Punches,2,4:35,02fc8f50f56eb307,275,Josh Barnett,190.5,113.398,198.12,Orthodox,ad3f53c454cbbead,1977-11-10,Randy Couture,185.42,92.98636,190.5,Orthodox,0aa92558424ced9e,1963-06-22
2002-03-22,"Las Vegas, Nevada, USA",win,Pedro Rizzo,Andrei Arlovski,1.0,0.0,27.0,38.0,0.0,0.0,0.0,0,Heavyweight,KO/TKO,Punch,3,1:45,02fc8f50f56eb307,105,Pedro Rizzo,185.42,109.315672,,Orthodox,b44f39a5c6596953,1974-05-03,Andrei Arlovski,190.5,108.86208,195.58,Orthodox,3738e68d2261e60f,1979-02-04
2002-03-22,"Las Vegas, Nevada, USA",win,Matt Hughes,Hayato Sakurai,0.0,1.0,36.0,5.0,9.0,0.0,0.0,0,Welterweight,KO/TKO,Punches,4,3:01,02fc8f50f56eb307,181,Matt Hughes,175.26,77.11064,185.42,Switch,621a6c59f88a44fe,1973-10-13,Hayato Sakurai,170.18,76.203456,,Orthodox,85e26e2468b4e82f,1975-08-24
2002-03-22,"Las Vegas, Nevada, USA",win,Matt Lindland,Pat Miletich,0.0,0.0,20.0,1.0,1.0,0.0,0.0,0,Middleweight,KO/TKO,Punches,1,3:09,02fc8f50f56eb307,189,Matt Lindland,182.88,83.91452,187.96,Southpaw,0e041d43a47d2e4b,1970-05-17,Pat Miletich,177.8,77.11064,,Orthodox,cedfdf8d423d500c,1968-03-09
2002-03-22,"Las Vegas, Nevada, USA",win,Evan Tanner,Elvis Sinosic,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0,Light Heavyweight,KO/TKO,,1,2:06,02fc8f50f56eb307,126,Evan Tanner,182.88,83.91452,187.96,Orthodox,8f2d9ee27f206f1f,1971-02-11,Elvis Sinosic,190.5,92.98636,195.58,Orthodox,817e0bdf08efce2e,1971-02-13
2002-03-22,"Las Vegas, Nevada, USA",win,Frank Mir,Pete Williams,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0,Heavyweight,SUB,Other - Lock,1,0:46,02fc8f50f56eb307,46,Frank Mir,190.5,119.748288,200.66,Southpaw,1ff9589f9065a9ed,1979-05-24,Pete Williams,190.5,106.59412,,Orthodox,6291ac0a3726732f,1975-07-10
2002-03-22,"Las Vegas, Nevada, USA",win,Matt Serra,Kelly Dullanty,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0,Lightweight,SUB,Triangle Choke,1,2:58,02fc8f50f56eb307,178,Matt Serra,167.64,77.11064,172.72,Orthodox,86dfed7cc24a9fa7,1974-06-02,Kelly Dullanty,172.72,70.30676,,Orthodox,1a225f04aa6e0739,1977-11-04
2002-03-22,"Las Vegas, Nevada, USA",win,Sean Sherk,Jutaro Nakao,0.0,0.0,21.0,4.0,7.0,0.0,0.0,0,Welterweight,U-DEC,,3,5:00,02fc8f50f56eb307,300,Sean Sherk,167.64,70.30676,170.18,Orthodox,029880cdbf5ca089,1973-08-05,Jutaro Nakao,175.26,77.11064,,Southpaw,95eb112a85601a0a,1970-11-30
2013-05-18,"Jaragua do Sul, Santa Catarina, Brazil",win,Vitor Belfort,Luke Rockhold,1.0,0.0,9.0,6.0,0.0,0.0,0.0,0,Middleweight,KO/TKO,Kick,1,2:32,030f08370fd1c2bb,152,Vitor Belfort,182.88,83.91452,187.96,Southpaw,0ee783aa00e468f0,1977-04-01,Luke Rockhold,190.5,83.91452,195.58,Southpaw,00e11b5c8b7bfeeb,1984-10-17
2013-05-18,"Jaragua do Sul, Santa Catarina, Brazil",win,Jacare Souza,Chris Camozzi,0.0,0.0,8.0,4.0,1.0,0.0,1.0,0,Middleweight,SUB,Arm Triangle,1,3:37,030f08370fd1c2bb,217,Jacare Souza,185.42,83.91452,182.88,Orthodox,7a703c565ccaa18f,1979-12-07,Chris Camozzi,187.96,83.91452,190.5,Orthodox,6c2030e0a143a94b,1986-11-20
2013-05-18,"Jaragua do Sul, Santa Catarina, Brazil",win,Rafael Dos Anjos,Evan Dunham,0.0,0.0,66.0,68.0,0.0,3.0,0.0,0,Lightweight,U-DEC,,3,5:00,030f08370fd1c2bb,300,Rafael Dos Anjos,172.72,77.11064,177.8,Southpaw,6a2f7c151031653d,1984-10-26,Evan Dunham,177.8,70.30676,177.8,Southpaw,e5c9de15bb58b1c6,1981-12-18
2013-05-18,"Jaragua do Sul, Santa Catarina, Brazil",win,Rafael Natal,Joao Zeferino,0.0,0.0,29.0,14.0,1.0,0.0,0.0,2,Middleweight,U-DEC,,3,5:00,030f08370fd1c2bb,300,Rafael Natal,182.88,83.91452,195.58,Orthodox,0dba4df5f34d5ff0,1982-12-25,Joao Zeferino,180.34,77.11064,,Orthodox,be4076c9e8d791e3,1986-01-15
2013-05-18,"Jaragua do Sul, Santa Catarina, Brazil",win,Nik Lentz,Hacran Dias,1.0,0.0,42.0,40.0,4.0,1.0,0.0,1,Featherweight,U-DEC,,3,5:00,030f08370fd1c2bb,300,Nik Lentz,172.72,65.77083999999999,172.72,Orthodox,6fb1ba67bef41b37,1984-08-13,Hacran Dias,172.72,70.30676,175.26,Orthodox,ed209f6618c82e41,1984-06-16
2013-05-18,"Jaragua do Sul, Santa Catarina, Brazil",win,Francisco Trinaldo,Mike Rio,0.0,0.0,5.0,5.0,1.0,1.0,1.0,0,Lightweight,SUB,Arm Triangle,1,3:08,030f08370fd1c2bb,188,Francisco Trinaldo,175.26,77.11064,177.8,Southpaw,a8283a4f415e1eb9,1978-08-24,Mike Rio,177.8,70.30676,177.8,Orthodox,af90b10c785ced3e,1981-07-06
2013-05-18,"Jaragua do Sul, Santa Catarina, Brazil",win,Gleison Tibau,John Cholish,0.0,0.0,21.0,9.0,2.0,0.0,1.0,0,Lightweight,SUB,Guillotine Choke,2,2:34,030f08370fd1c2bb,154,Gleison Tibau,177.8,70.30676,180.34,Southpaw,75e5fec9f72910ef,1983-10-07,John Cholish,180.34,70.30676,187.96,Orthodox,03c9994c5b8958ec,1983-12-17
2013-05-18,"Jaragua do Sul, Santa Catarina, Brazil",win,Paulo Thiago,Michel Prazeres,0.0,0.0,46.0,30.0,2.0,3.0,0.0,0,Welterweight,U-DEC,,3,5:00,030f08370fd1c2bb,300,Paulo Thiago,180.34,77.11064,187.96,Orthodox,30a09e43f15f1d75,1981-01-25,Michel Prazeres,167.64,77.11064,170.18,Orthodox,e51fcd9cd84c0b93,1981-07-25
2013-05-18,"Jaragua do Sul, Santa Catarina, Brazil",win,Iuri Alcantara,Iliarde Santos,0.0,0.0,19.0,3.0,0.0,0.0,0.0,0,Bantamweight,KO/TKO,Punch,1,2:31,030f08370fd1c2bb,151,Iuri Alcantara,175.26,61.23492,180.34,Southpaw,2f95a3c6d58b2aad,1980-08-04,Iliarde Santos,165.1,56.699,170.18,Orthodox,14aa21bc82cac57d,1980-09-25
2013-05-18,"Jaragua do Sul, Santa Catarina, Brazil",win,Fabio Maldonado,Roger Hollett,0.0,0.0,100.0,29.0,1.0,2.0,0.0,0,Light Heavyweight,U-DEC,,3,5:00,030f08370fd1c2bb,300,Fabio Maldonado,185.42,92.98636,190.5,Orthodox,1fb80f46d3c105d9,1980-03-17,Roger Hollett,180.34,92.98636,,Orthodox,27d65e9d0fba61ea,1978-10-08
2013-05-18,"Jaragua do Sul, Santa Catarina, Brazil",win,John Lineker,Azamat Gashimov,3.0,0.0,36.0,7.0,0.0,0.0,0.0,0,Flyweight,KO/TKO,Punch,2,1:07,030f08370fd1c2bb,67,John Lineker,160.02,61.23492,170.18,Orthodox,c268b2cfebccf652,1990-06-12,Azamat Gashimov,167.64,56.699,,Orthodox,a1b0715c4fd2dbd3,1990-04-07
2013-05-18,"Jaragua do Sul, Santa Catarina, Brazil",win,Jussier Formiga,Chris Cariaso,0.0,0.0,10.0,26.0,4.0,1.0,0.0,1,Flyweight,U-DEC,,3,5:00,030f08370fd1c2bb,300,Jussier Formiga,165.1,56.699,170.18,Orthodox,b102c26727306ab6,1985-04-14,Chris Cariaso,160.02,56.699,162.56,Southpaw,b2e3aca4cd363477,1981-05-27
2013-05-18,"Jaragua do Sul, Santa Catarina, Brazil",win,Lucas Martins,Jeremy Larsen,1.0,1.0,39.0,52.0,0.0,2.0,0.0,0,Lightweight,KO/TKO,Punch,3,0:13,030f08370fd1c2bb,13,Lucas Martins,182.88,65.77083999999999,182.88,Southpaw,7413b80dbb0f8f9f,1988-11-11,Jeremy Larsen,177.8,65.77083999999999,177.8,Orthodox,c3bd649a9194e50c,1984-05-18
2014-10-04,"Halifax, Nova Scotia, Canada",win,Rory MacDonald,Tarec Saffiedine,1.0,0.0,47.0,42.0,1.0,0.0,0.0,0,Welterweight,KO/TKO,Punch,3,1:28,0313bf497de9c470,88,Rory MacDonald,182.88,77.11064,193.04,Orthodox,cbd5d3cdd862e90e,1989-07-22,Tarec Saffiedine,177.8,77.11064,177.8,Switch,0749d968e932df53,1986-09-06
2014-10-04,"Halifax, Nova Scotia, Canada",win,Raphael Assuncao,Bryan Caraway,0.0,0.0,75.0,39.0,2.0,2.0,0.0,0,Bantamweight,U-DEC,,3,5:00,0313bf497de9c470,300,Raphael Assuncao,165.1,61.23492,167.64,Orthodox,2f13e4020cea5b38,1982-07-19,Bryan Caraway,172.72,61.23492,172.72,Orthodox,5ef0088c1b19beeb,1984-08-04
2014-10-04,"Halifax, Nova Scotia, Canada",win,Chad Laprise,Yosdenis Cedeno,0.0,0.0,35.0,17.0,4.0,0.0,0.0,0,Lightweight,U-DEC,,3,5:00,0313bf497de9c470,300,Chad Laprise,177.8,77.11064,180.34,Orthodox,c03a5022f8439f2a,1986-07-23,Yosdenis Cedeno,172.72,70.30676,175.26,Orthodox,3e61082025db8137,1985-02-12
2014-10-04,"Halifax, Nova Scotia, Canada",win,Elias Theodorou,Bruno Santos,0.0,0.0,43.0,16.0,3.0,4.0,0.0,0,Middleweight,U-DEC,,3,5:00,0313bf497de9c470,300,Elias Theodorou,185.42,83.91452,190.5,Orthodox,34f88592c0ab7a54,1988-05-31,Bruno Santos,175.26,83.91452,,Orthodox,da1d8d76404bb6b5,1987-07-17
2014-10-04,"Halifax, Nova Scotia, Canada",win,Nordine Taleb,Li Jingliang,0.0,0.0,66.0,43.0,2.0,2.0,0.0,0,Welterweight,S-DEC,,3,5:00,0313bf497de9c470,300,Nordine Taleb,185.42,77.11064,187.96,Orthodox,49858bf46dabf6fb,1981-06-10,Li Jingliang,182.88,77.11064,180.34,Orthodox,e64b96c07d7ce999,1988-03-20
2014-10-04,"Halifax, Nova Scotia, Canada",win,Mitch Gagnon,Roman Salazar,0.0,0.0,5.0,3.0,1.0,0.0,1.0,0,Bantamweight,SUB,Rear Naked Choke,1,2:06,0313bf497de9c470,126,Mitch Gagnon,165.1,61.23492,165.1,Southpaw,b8592b4a383696cd,1984-10-10,Roman Salazar,170.18,61.23492,,Orthodox,72c4b253d2f5ebf2,1988-02-21
2014-10-04,"Halifax, Nova Scotia, Canada",win,Daron Cruickshank,Anthony Njokuani,0.0,0.0,42.0,40.0,6.0,0.0,0.0,0,Lightweight,U-DEC,,3,5:00,0313bf497de9c470,300,Daron Cruickshank,172.72,70.30676,182.88,Switch,5f99b2bafb10305f,1985-06-11,Anthony Njokuani,185.42,70.30676,190.5,Orthodox,6bf5a7d3e081ade2,1980-03-01
2014-10-04,"Halifax, Nova Scotia, Canada",win,Olivier Aubin-Mercier,Jake Lindsey,0.0,0.0,31.0,24.0,2.0,1.0,1.0,0,Lightweight,SUB,Inverted Triangle,2,3:22,0313bf497de9c470,202,Olivier Aubin-Mercier,175.26,70.30676,177.8,Southpaw,55ee431411ccf07a,1989-02-23,Jake Lindsey,180.34,70.30676,,Switch,33e00249ef08d3a4,1986-06-21
2014-10-04,"Halifax, Nova Scotia, Canada",win,Paul Felder,Jason Saggo,0.0,1.0,51.0,29.0,1.0,6.0,0.0,0,Lightweight,S-DEC,,3,5:00,0313bf497de9c470,300,Paul Felder,180.34,70.30676,177.8,Orthodox,e5010b1b94ca5755,1984-04-25,Jason Saggo,180.34,70.30676,180.34,Orthodox,4ac1ecf8ce59ef23,1985-11-23
2014-10-04,"Halifax, Nova Scotia, Canada",win,Chris Kelades,Paddy Holohan,0.0,0.0,50.0,26.0,2.0,3.0,1.0,0,Flyweight,U-DEC,,3,5:00,0313bf497de9c470,300,Chris Kelades,170.18,56.699,172.72,Orthodox,56c9acc4e86046a2,1981-02-21,Paddy Holohan,177.8,56.699,175.26,Orthodox,6e7c758f5cdec01a,1988-05-03
2014-10-04,"Halifax, Nova Scotia, Canada",win,Albert Tumenov,Matt Dwyer,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0,Welterweight,KO/TKO,Kick,1,1:03,0313bf497de9c470,63,Albert Tumenov,180.34,77.11064,185.42,Orthodox,ff6a1f63c254127e,1991-12-26,Matt Dwyer,193.04,77.11064,193.04,Orthodox,8f0d576beba1cfcd,1989-12-17
2014-10-04,"Halifax, Nova Scotia, Canada",ncnc,Pedro Munhoz,Jerrod Sanders,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0,Bantamweight,Overturned,Guillotine Choke,1,0:39,0313bf497de9c470,39,Pedro Munhoz,167.64,61.23492,165.1,Orthodox,6bd02119599741a4,1986-09-07,Jerrod Sanders,172.72,61.23492,182.88,Orthodox,12f1b140e248bdb9,1979-10-01
2006-04-15,"Anaheim, California, USA",win,Tim Sylvia,Andrei Arlovski,1.0,1.0,13.0,11.0,0.0,0.0,0.0,0,Heavyweight,KO/TKO,Punch,1,2:43,03688dc3c3af3ac1,163,Tim Sylvia,203.2,120.20188,203.2,Orthodox,2a542ee8a8b83559,1976-03-05,Andrei Arlovski,190.5,108.86208,195.58,Orthodox,3738e68d2261e60f,1979-02-04
2006-04-15,"Anaheim, California, USA",win,Sean Sherk,Nick Diaz,0.0,0.0,39.0,57.0,2.0,1.0,0.0,3,Welterweight,U-DEC,,3,5:00,03688dc3c3af3ac1,300,Sean Sherk,167.64,70.30676,170.18,Orthodox,029880cdbf5ca089,1973-08-05,Nick Diaz,185.42,77.11064,193.04,Southpaw,f57a8a52ca401ed9,1983-08-02
2006-04-15,"Anaheim, California, USA",win,Tito Ortiz,Forrest Griffin,0.0,0.0,61.0,58.0,3.0,0.0,0.0,0,Light Heavyweight,S-DEC,,3,5:00,03688dc3c3af3ac1,300,Tito Ortiz,190.5,92.98636,187.96,Orthodox,2f732dd9210d301f,1975-01-23,Forrest Griffin,190.5,92.98636,195.58,Orthodox,fcffee71cff5530e,1979-03-16
2006-04-15,"Anaheim, California, USA",win,Evan Tanner,Justin Levens,0.0,0.0,10.0,2.0,1.0,0.0,2.0,1,Middleweight,SUB,Triangle Choke,1,3:14,03688dc3c3af3ac1,194,Evan Tanner,182.88,83.91452,187.96,Orthodox,8f2d9ee27f206f1f,1971-02-11,Justin Levens,180.34,83.91452,,Orthodox,8c3f3c43c8ceb778,1980-04-18
2006-04-15,"Anaheim, California, USA",win,Jeff Monson,Marcio Cruz,0.0,0.0,32.0,40.0,2.0,0.0,0.0,0,Heavyweight,S-DEC,,3,5:00,03688dc3c3af3ac1,300,Jeff Monson,175.26,112.037224,187.96,Orthodox,cbfd1d34356a004c,1971-01-18,Marcio Cruz,193.04,105.233344,,Orthodox,6aa1cbc1466e9a0b,1978-04-24
2006-04-15,"Anaheim, California, USA",win,Karo Parisyan,Nick Thompson,0.0,0.0,18.0,2.0,2.0,1.0,0.0,0,Welterweight,KO/TKO,Punches,1,4:44,03688dc3c3af3ac1,284,Karo Parisyan,177.8,77.11064,182.88,Orthodox,349aaa3da11eb587,1982-08-28,Nick Thompson,185.42,77.11064,187.96,Orthodox,7d3caf0f96f1b33d,1981-06-23
2006-04-15,"Anaheim, California, USA",win,David Terrell,Scott Smith,0.0,0.0,10.0,3.0,1.0,0.0,2.0,0,Middleweight,SUB,Rear Naked Choke,1,3:08,03688dc3c3af3ac1,188,David Terrell,185.42,83.91452,,Southpaw,4123fd4dcc1fe937,1978-01-09,Scott Smith,182.88,83.91452,177.8,Orthodox,3410cf010558dc8b,1979-05-21
2006-04-15,"Anaheim, California, USA",win,Jason Lambert,Terry Martin,0.0,0.0,31.0,15.0,0.0,1.0,0.0,0,Light Heavyweight,KO/TKO,Punches,2,2:37,03688dc3c3af3ac1,157,Jason Lambert,190.5,83.91452,190.5,Orthodox,5be86bb2f78fef2f,1975-06-03,Terry Martin,172.72,83.91452,180.34,Orthodox,6a92caba39b64752,1980-10-10
2006-04-15,"Anaheim, California, USA",win,Thiago Alves,Derrick Noble,1.0,0.0,11.0,18.0,0.0,0.0,0.0,0,Welterweight,KO/TKO,Punches,1,2:54,03688dc3c3af3ac1,174,Thiago Alves,175.26,77.11064,177.8,Orthodox,31ee470ef5dc8d7f,1983-10-03,Derrick Noble,175.26,77.11064,,Southpaw,21321cdfba797c52,1978-08-14
2018-08-04,"Los Angeles, California, USA",win,TJ Dillashaw,Cody Garbrandt,2.0,0.0,45.0,17.0,0.0,0.0,0.0,0,Bantamweight,KO/TKO,Punches,1,4:10,03b1e846b09f721d,250,TJ Dillashaw,167.64,61.23492,170.18,Orthodox,c849740a3ff51931,1986-02-07,Cody Garbrandt,172.72,61.23492,165.1,Orthodox,d8c7c61b176e3994,1991-07-07
2018-08-04,"Los Angeles, California, USA",win,Henry Cejudo,Demetrious Johnson,0.0,0.0,51.0,81.0,3.0,1.0,0.0,0,Flyweight,S-DEC,,5,5:00,03b1e846b09f721d,300,Henry Cejudo,162.56,61.23492,162.56,Orthodox,056c493bbd76a918,1987-02-09,Demetrious Johnson,160.02,56.699,167.64,Orthodox,8a304bfd6bf04a57,1986-08-13
2018-08-04,"Los Angeles, California, USA",win,Renato Moicano,Cub Swanson,1.0,0.0,17.0,20.0,1.0,0.0,1.0,0,Featherweight,SUB,Rear Naked Choke,1,4:15,03b1e846b09f721d,255,Renato Moicano,180.34,70.30676,182.88,Orthodox,b6452706b373eea1,1989-05-21,Cub Swanson,172.72,65.77083999999999,177.8,Orthodox,d247691a6c0e9034,1983-11-02
2018-08-04,"Los Angeles, California, USA",win,JJ Aldrich,Polyana Viana,0.0,0.0,40.0,46.0,0.0,1.0,0.0,0,Women's Strawweight,U-DEC,,3,5:00,03b1e846b09f721d,300,JJ Aldrich,165.1,56.699,170.18,Southpaw,6fd953151d981979,1992-09-29,Polyana Viana,165.1,52.16308,170.18,Orthodox,9673a497a9da119a,1992-06-14
2018-08-04,"Los Angeles, California, USA",win,Thiago Santos,Kevin Holland,0.0,0.0,69.0,31.0,3.0,0.0,1.0,1,Middleweight,U-DEC,,3,5:00,03b1e846b09f721d,300,Thiago Santos,187.96,92.98636,193.04,Orthodox,dea070ed4a2a8281,1984-01-07,Kevin Holland,190.5,83.91452,205.74,Orthodox,3a46b268013afede,1992-11-05
2018-08-04,"Los Angeles, California, USA",win,Pedro Munhoz,Brett Johns,3.0,0.0,117.0,73.0,0.0,0.0,1.0,0,Bantamweight,U-DEC,,3,5:00,03b1e846b09f721d,300,Pedro Munhoz,167.64,61.23492,165.1,Orthodox,6bd02119599741a4,1986-09-07,Brett Johns,170.18,61.23492,180.34,Orthodox,ec52462a1b41f714,1992-02-21
2018-08-04,"Los Angeles, California, USA",win,Ricky Simon,Montel Jackson,0.0,0.0,25.0,42.0,7.0,2.0,0.0,0,Bantamweight,U-DEC,,3,5:00,03b1e846b09f721d,300,Ricky Simon,167.64,61.23492,175.26,Orthodox,5987b2458f4b5290,1992-08-31,Montel Jackson,177.8,61.23492,190.5,Southpaw,cc1a8b4b38b92c6d,1992-04-24
2018-08-04,"Los Angeles, California, USA",win,Ricardo Ramos,Kyung Ho Kang,0.0,0.0,54.0,65.0,1.0,1.0,1.0,0,Bantamweight,S-DEC,,3,5:00,03b1e846b09f721d,300,Ricardo Ramos,175.26,65.77083999999999,182.88,Orthodox,1ae8f3c723aacff4,1995-08-01,Kyung Ho Kang,175.26,61.23492,185.42,Orthodox,a7897d200692ab64,1987-09-09
2018-08-04,"Los Angeles, California, USA",win,Sheymon Moraes,Matt Sayles,0.0,0.0,73.0,77.0,0.0,0.0,0.0,0,Featherweight,U-DEC,,3,5:00,03b1e846b09f721d,300,Sheymon Moraes,172.72,65.77083999999999,182.88,Orthodox,0d62719b1dcf7c40,1990-10-11,Matt Sayles,170.18,70.30676,172.72,Orthodox,5b8ba8f5512893b1,1994-02-21
2018-08-04,"Los Angeles, California, USA",win,Alex Perez,Jose Torres,1.0,0.0,84.0,29.0,0.0,0.0,0.0,0,Flyweight,KO/TKO,Punches,1,3:46,03b1e846b09f721d,226,Alex Perez,167.64,56.699,165.1,Orthodox,ab2b4ff41d6ebe0f,1992-03-21,Jose Torres,162.56,56.699,165.1,Orthodox,d2036f31c035e0d1,1992-08-02
2018-08-04,"Los Angeles, California, USA",win,Zhang Weili,Danielle Taylor,0.0,0.0,77.0,34.0,1.0,0.0,0.0,1,Women's Strawweight,U-DEC,,3,5:00,03b1e846b09f721d,300,Zhang Weili,162.56,52.16308,160.02,Switch,1ebe20ebbfa15e29,1989-08-13,Danielle Taylor,152.4,52.16308,152.4,Orthodox,b76c6268dc1d3c05,1989-10-25
2018-08-04,"Los Angeles, California, USA",win,Marlon Vera,Wulijiburen,1.0,0.0,45.0,31.0,1.0,2.0,0.0,0,Bantamweight,KO/TKO,Punch,2,4:53,03b1e846b09f721d,293,Marlon Vera,172.72,61.23492,177.8,Switch,7c7332319c14094c,1992-12-02,Wulijiburen,175.26,61.23492,175.26,Orthodox,2296125b6c362355,1989-03-01
2019-08-03,"Newark, New Jersey, USA",win,Colby Covington,Robbie Lawler,0.0,0.0,179.0,78.0,10.0,0.0,0.0,0,Welterweight,U-DEC,,5,5:00,03da33a102d9a45f,300,Colby Covington,180.34,77.11064,182.88,Orthodox,dc9572dd6ec74859,1988-02-22,Robbie Lawler,180.34,77.11064,187.96,Southpaw,f2925e6db404bf1d,1982-03-20
2019-08-03,"Newark, New Jersey, USA",win,Jim Miller,Clay Guida,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0,Lightweight,SUB,Guillotine Choke,1,0:58,03da33a102d9a45f,58,Jim Miller,172.72,70.30676,180.34,Southpaw,d1941565abf50b16,1983-08-30,Clay Guida,170.18,70.30676,177.8,Orthodox,c47df9303d318c67,1981-12-08
2019-08-03,"Newark, New Jersey, USA",win,Nasrat Haqparast,Joaquim Silva,1.0,0.0,21.0,15.0,0.0,0.0,0.0,0,Lightweight,KO/TKO,Punch,2,0:36,03da33a102d9a45f,36,Nasrat Haqparast,177.8,70.30676,182.88,Southpaw,b7b84ccd221be298,1995-08-22,Joaquim Silva,172.72,70.30676,175.26,Southpaw,ae7fe94f117f98cf,1989-02-05
2019-08-03,"Newark, New Jersey, USA",win,Gerald Meerschaert,Trevin Giles,0.0,0.0,6.0,8.0,1.0,1.0,1.0,0,Middleweight,SUB,Guillotine Choke,3,1:49,03da33a102d9a45f,109,Gerald Meerschaert,185.42,83.91452,195.58,Southpaw,6ac9bc2953c47345,1987-12-18,Trevin Giles,182.88,77.11064,187.96,Orthodox,b27a1fcb56a3035a,1992-08-06
2019-08-03,"Newark, New Jersey, USA",win,Scott Holtzman,Dong Hyun Ma,1.0,0.0,44.0,16.0,1.0,1.0,0.0,0,Lightweight,KO/TKO,,2,5:00,03da33a102d9a45f,300,Scott Holtzman,175.26,70.30676,175.26,Orthodox,df1eb4354d18a906,1983-09-30,Dong Hyun Ma,180.34,70.30676,177.8,Orthodox,98a6b2361045898f,1988-09-09
2019-08-03,"Newark, New Jersey, USA",win,Kennedy Nzechukwu,Darko Stosic,0.0,0.0,50.0,60.0,0.0,4.0,0.0,0,Light Heavyweight,U-DEC,,3,5:00,03da33a102d9a45f,300,Kennedy Nzechukwu,195.58,92.98636,210.82,Southpaw,8667caa0451d245b,1992-06-13,Darko Stosic,182.88,92.98636,193.04,Orthodox,025f0b1b58fbad01,1992-02-09
2019-08-03,"Newark, New Jersey, USA",win,Mickey Gall,Salim Touahri,0.0,0.0,50.0,48.0,1.0,0.0,0.0,0,Welterweight,U-DEC,,3,5:00,03da33a102d9a45f,300,Mickey Gall,187.96,77.11064,187.96,Switch,9e50097a89442158,1992-01-22,Salim Touahri,177.8,77.11064,182.88,Orthodox,cbf1c7ba5408a66f,1989-09-28
2019-08-03,"Newark, New Jersey, USA",win,Antonina Shevchenko,Lucie Pudilova,0.0,0.0,16.0,6.0,0.0,1.0,3.0,0,Women's Flyweight,SUB,Rear Naked Choke,2,1:20,03da33a102d9a45f,80,Antonina Shevchenko,172.72,56.699,170.18,Southpaw,d7338bcb141abd2c,1984-11-20,Lucie Pudilova,172.72,56.699,170.18,Orthodox,3cf66c62d9069f43,1994-06-13
2019-08-03,"Newark, New Jersey, USA",win,Matt Schnell,Jordan Espinosa,0.0,0.0,3.0,5.0,0.0,0.0,1.0,0,Flyweight,SUB,Triangle Choke,1,1:23,03da33a102d9a45f,83,Matt Schnell,172.72,56.699,177.8,Orthodox,67c1d46f4ed16f9e,1990-01-15,Jordan Espinosa,167.64,56.699,175.26,Orthodox,215a70f073a7b726,1989-11-08
