Event_Date,Event_Location,W_L,Fighter_A,Fighter_B,KD_A,KD_B,STR_A,STR_B,TD_A,TD_B,SUB_A,SUB_B,Weight_Class,Method,Method_Detail,Round,Time,event_id,Time_seconds
2017-12-30,"Las Vegas, Nevada, USA",win,Matheus Nicolau,Louis Smolka,3,0,87,49,3,0,2,0,Flyweight,U-DEC,,3,5:00,04076783ca83d6ae,300
2017-12-30,"Las Vegas, Nevada, USA",win,Tim Elliott,Mark De La Rosa,0,0,12,2,1,0,2,0,Bantamweight,SUB,Anaconda Choke,2,1:41,04076783ca83d6ae,101
2009-04-01,"Nashville, Tennessee, USA",win,Martin Kampmann,Carlos Condit,0,0,26,35,5,3,6,3,Welterweight,S-DEC,,3,5:00,04d5718ed2661e8c,300
2009-04-01,"Nashville, Tennessee, USA",win,Ryan Bader,Carmelo Marrero,0,0,24,9,5,0,2,0,Light Heavyweight,U-DEC,,3,5:00,04d5718ed2661e8c,300
2009-04-01,"Nashville, Tennessee, USA",win,Tyson Griffin,Rafael Dos Anjos,0,0,69,26,1,0,0,3,Lightweight,U-DEC,,3,5:00,04d5718ed2661e8c,300
2009-04-01,"Nashville, Tennessee, USA",win,Cole Miller,Junie Browning,0,0,3,1,0,0,1,0,Lightweight,SUB,Guillotine Choke,1,1:58,04d5718ed2661e8c,118
2009-04-01,"Nashville, Tennessee, USA",win,Gleison Tibau,Jeremy Stephens,0,0,7,23,5,0,3,0,Lightweight,U-DEC,,3,5:00,04d5718ed2661e8c,300
2009-04-01,"Nashville, Tennessee, USA",win,Ricardo Almeida,Matt Horwich,0,0,41,25,9,0,1,3,Middleweight,U-DEC,,3,5:00,04d5718ed2661e8c,300
2009-04-01,"Nashville, Tennessee, USA",win,Brock Larson,Jesse Sanders,0,0,13,0,1,0,1,0,Welterweight,SUB,Rear Naked Choke,1,2:01,04d5718ed2661e8c,121
2009-04-01,"Nashville, Tennessee, USA",win,Tim Credeur,Nick Catone,0,0,9,19,0,3,7,0,Middleweight,SUB,Guillotine Choke,2,3:45,04d5718ed2661e8c,225
2009-04-01,"Nashville, Tennessee, USA",win,Jorge Rivera,Nissen Osterneck,1,0,29,35,4,1,0,1,Middleweight,S-DEC,,3,5:00,04d5718ed2661e8c,300
2009-04-01,"Nashville, Tennessee, USA",win,Rob Kimmons,Joe Vedepo,0,0,7,4,0,1,2,0,Middleweight,SUB,Guillotine Choke,1,1:54,04d5718ed2661e8c,114
2009-04-01,"Nashville, Tennessee, USA",win,Aaron Simpson,Tim McKenzie,1,0,16,1,1,0,0,0,Middleweight,KO/TKO,Punches,1,1:40,04d5718ed2661e8c,100
2010-08-28,"Boston, Massachusetts, USA",win,Frankie Edgar,BJ Penn,0,0,94,36,3,2,0,0,Lightweight,U-DEC,,5,5:00,054defd5420a551f,300
2010-08-28,"Boston, Massachusetts, USA",win,Randy Couture,James Toney,0,0,8,0,1,0,2,0,Heavyweight,SUB,Arm Triangle,1,3:19,054defd5420a551f,199
2010-08-28,"Boston, Massachusetts, USA",win,Demian Maia,Mario Miranda,0,0,30,14,5,0,1,0,Middleweight,U-DEC,,3,5:00,054defd5420a551f,300
2010-08-28,"Boston, Massachusetts, USA",win,Gray Maynard,Kenny Florian,0,0,15,14,5,0,0,0,Lightweight,U-DEC,,3,5:00,054defd5420a551f,300
2010-08-28,"Boston, Massachusetts, USA",win,Nate Diaz,Marcus Davis,0,1,94,52,1,1,1,0,Welterweight,SUB,Guillotine Choke,3,4:02,054defd5420a551f,242
2010-08-28,"Boston, Massachusetts, USA",win,Joe Lauzon,Gabe Ruediger,0,0,19,1,2,0,1,0,Lightweight,SUB,Armbar,1,2:01,054defd5420a551f,121
2010-08-28,"Boston, Massachusetts, USA",win,Nik Lentz,Andre Winner,0,0,23,20,7,0,1,0,Lightweight,U-DEC,,3,5:00,054defd5420a551f,300
2010-08-28,"Boston, Massachusetts, USA",win,Dan Miller,John Salter,0,0,23,21,0,2,2,0,Middleweight,SUB,Guillotine Choke,2,1:53,054defd5420a551f,113
2010-08-28,"Boston, Massachusetts, USA",win,Greg Soto,Nick Osipczak,0,0,70,29,3,0,1,1,Welterweight,U-DEC,,3,5:00,054defd5420a551f,300
2010-08-28,"Boston, Massachusetts, USA",win,Mike Pierce,Amilcar Alves,0,0,31,4,4,0,2,0,Welterweight,SUB,Armbar,3,3:11,054defd5420a551f,191
2015-02-22,"Porto Alegre, Rio Grande do Sul, Brazil",win,Frank Mir,Antonio Silva,1,0,10,1,0,0,0,0,Heavyweight,KO/TKO,Punch,1,1:40,0577808d22dfe79c,100
2015-02-22,"Porto Alegre, Rio Grande do Sul, Brazil",win,Michael Johnson,Edson Barboza,0,0,38,31,1,0,0,0,Lightweight,U-DEC,,3,5:00,0577808d22dfe79c,300
2015-02-22,"Porto Alegre, Rio Grande do Sul, Brazil",win,Sam Alvey,Cezar Ferreira,1,0,4,13,0,0,0,0,Middleweight,KO/TKO,Punches,1,3:34,0577808d22dfe79c,214
2015-02-22,"Porto Alegre, Rio Grande do Sul, Brazil",win,Adriano Martins,Rustam Khabilov,0,0,12,18,3,0,0,0,Lightweight,S-DEC,,3,5:00,0577808d22dfe79c,300
2015-02-22,"Porto Alegre, Rio Grande do Sul, Brazil",win,Frankie Saenz,Iuri Alcantara,0,0,44,31,3,2,0,0,Bantamweight,U-DEC,,3,5:00,0577808d22dfe79c,300
2015-02-22,"Porto Alegre, Rio Grande do Sul, Brazil",win,Santiago Ponzinibbio,Sean Strickland,0,0,50,44,1,2,0,0,Welterweight,U-DEC,,3,5:00,0577808d22dfe79c,300
2015-02-22,"Porto Alegre, Rio Grande do Sul, Brazil",win,Marion Reneau,Jessica Andrade,0,1,6,6,0,0,1,0,Women's Bantamweight,SUB,Triangle Choke,1,1:54,0577808d22dfe79c,114
2015-02-22,"Porto Alegre, Rio Grande do Sul, Brazil",win,Matt Dwyer,William Macario,1,0,13,8,0,0,0,0,Welterweight,KO/TKO,Punch,1,3:14,0577808d22dfe79c,194
2015-02-22,"Porto Alegre, Rio Grande do Sul, Brazil",win,Mike de la Torre,Tiago dos Santos e Silva,1,0,16,7,0,0,0,0,Featherweight,KO/TKO,Punch,1,2:59,0577808d22dfe79c,179
2015-02-22,"Porto Alegre, Rio Grande do Sul, Brazil",win,Douglas Silva de Andrade,Cody Gibson,1,0,39,30,0,0,0,0,Bantamweight,U-DEC,,3,5:00,0577808d22dfe79c,300
2015-02-22,"Porto Alegre, Rio Grande do Sul, Brazil",win,Ivan Jorge,Josh Shockley,0,0,25,22,3,0,1,0,Lightweight,U-DEC,,3,5:00,0577808d22dfe79c,300
2014-07-26,"San Jose, California, USA",win,Robbie Lawler,Matt Brown,0,0,80,82,2,2,0,0,Welterweight,U-DEC,,5,5:00,05fbfe628658c538,300
2014-07-26,"San Jose, California, USA",win,Anthony Johnson,Rogerio Nogueira,1,0,8,0,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,0:44,05fbfe628658c538,44
2014-07-26,"San Jose, California, USA",win,Dennis Bermudez,Clay Guida,0,0,47,28,2,0,1,0,Featherweight,SUB,Rear Naked Choke,2,2:57,05fbfe628658c538,177
2014-07-26,"San Jose, California, USA",win,King Green,Josh Thomson,0,0,59,45,0,0,0,0,Lightweight,S-DEC,,3,5:00,05fbfe628658c538,300
2014-07-26,"San Jose, California, USA",win,Jorge Masvidal,Daron Cruickshank,0,1,51,19,2,2,2,1,Lightweight,U-DEC,,3,5:00,05fbfe628658c538,300
2014-07-26,"San Jose, California, USA",win,Patrick Cummins,Kyle Kingsbury,0,0,73,22,10,0,0,0,Light Heavyweight,U-DEC,,3,5:00,05fbfe628658c538,300
2014-07-26,"San Jose, California, USA",win,Tim Means,Hernani Perpetuo,0,0,85,61,1,0,0,0,Welterweight,U-DEC,,3,5:00,05fbfe628658c538,300
2014-07-26,"San Jose, California, USA",ncnc,Mike de la Torre,Brian Ortega,0,0,6,3,0,1,0,2,Featherweight,Overturned,,1,1:39,05fbfe628658c538,99
2014-07-26,"San Jose, California, USA",win,Tiago dos Santos e Silva,Akbarh Arreola,0,0,62,30,0,2,0,0,Lightweight,U-DEC,,3,5:00,05fbfe628658c538,300
2014-07-26,"San Jose, California, USA",win,Gilbert Burns,Andreas Stahl,0,0,44,41,2,0,0,0,Welterweight,U-DEC,,3,5:00,05fbfe628658c538,300
2014-07-26,"San Jose, California, USA",win,Joanna Jedrzejczyk,Juliana Lima,0,0,46,18,0,1,0,0,Women's Strawweight,U-DEC,,3,5:00,05fbfe628658c538,300
2014-07-26,"San Jose, California, USA",win,Noad Lahat,Steven Siler,0,0,26,35,4,0,2,0,Featherweight,U-DEC,,3,5:00,05fbfe628658c538,300
2014-08-23,"Tulsa, Oklahoma, USA",win,Rafael Dos Anjos,Benson Henderson,1,0,18,10,0,0,0,0,Lightweight,KO/TKO,Punch,1,2:31,063649e21bc9d6d5,151
2014-08-23,"Tulsa, Oklahoma, USA",win,Jordan Mein,Mike Pyle,1,0,10,2,0,0,0,0,Welterweight,KO/TKO,Punch,1,1:12,063649e21bc9d6d5,72
2014-08-23,"Tulsa, Oklahoma, USA",win,Thales Leites,Francis Carmont,1,0,18,18,0,0,0,0,Middleweight,KO/TKO,Punch,2,0:20,063649e21bc9d6d5,20
2014-08-23,"Tulsa, Oklahoma, USA",win,Max Holloway,Clay Collard,0,0,124,70,0,1,0,0,Catch Weight,KO/TKO,Punches,3,3:47,063649e21bc9d6d5,227
2014-08-23,"Tulsa, Oklahoma, USA",win,James Vick,Valmir Lazaro,1,0,77,91,0,4,0,0,Lightweight,U-DEC,,3,5:00,063649e21bc9d6d5,300
2014-08-23,"Tulsa, Oklahoma, USA",win,Chas Skelly,Tom Niinimaki,0,0,2,1,1,0,1,1,Featherweight,SUB,Rear Naked Choke,1,2:35,063649e21bc9d6d5,155
2014-08-23,"Tulsa, Oklahoma, USA",win,Neil Magny,Alex Garcia,0,0,39,5,3,3,0,0,Welterweight,U-DEC,,3,5:00,063649e21bc9d6d5,300
2014-08-23,"Tulsa, Oklahoma, USA",win,Beneil Dariush,Anthony Rocco Martin,0,0,26,34,2,1,1,0,Lightweight,SUB,Arm Triangle,2,3:38,063649e21bc9d6d5,218
2014-08-23,"Tulsa, Oklahoma, USA",win,Matt Hobar,Aaron Phillips,0,0,63,38,6,0,0,0,Bantamweight,U-DEC,,3,5:00,063649e21bc9d6d5,300
2014-08-23,"Tulsa, Oklahoma, USA",win,Ben Saunders,Chris Heatherly,0,0,4,4,0,1,2,0,Welterweight,SUB,Omoplata,1,2:18,063649e21bc9d6d5,138
2014-08-23,"Tulsa, Oklahoma, USA",win,Wilson Reis,Joby Sanchez,0,1,22,20,9,0,1,0,Flyweight,U-DEC,,3,5:00,063649e21bc9d6d5,300
2015-06-06,"New Orleans, Louisiana, USA",win,Dan Henderson,Tim Boetsch,1,0,12,3,0,0,0,0,Middleweight,KO/TKO,Punch,1,0:28,06dc1a58663579d2,28
2015-06-06,"New Orleans, Louisiana, USA",win,Ben Rothwell,Matt Mitrione,0,0,5,8,0,0,1,0,Heavyweight,SUB,Guillotine Choke,1,1:54,06dc1a58663579d2,114
2015-06-06,"New Orleans, Louisiana, USA",win,Dustin Poirier,Yancy Medeiros,2,0,27,6,1,0,1,0,Lightweight,KO/TKO,Punches,1,2:38,06dc1a58663579d2,158
2015-06-06,"New Orleans, Louisiana, USA",win,Brian Ortega,Thiago Tavares,1,0,41,39,0,6,1,0,Featherweight,KO/TKO,Punch,3,4:10,06dc1a58663579d2,250
2015-06-06,"New Orleans, Louisiana, USA",win,Anthony Birchak,Joe Soto,2,0,16,1,0,0,0,0,Bantamweight,KO/TKO,Punch,1,1:37,06dc1a58663579d2,97
2015-06-06,"New Orleans, Louisiana, USA",win,Francisco Rivera,Alex Caceres,1,0,5,0,0,0,0,0,Bantamweight,KO/TKO,Punch,1,0:21,06dc1a58663579d2,21
2015-06-06,"New Orleans, Louisiana, USA",win,Shawn Jordan,Derrick Lewis,1,0,23,6,3,0,0,0,Heavyweight,KO/TKO,Kick,2,0:48,06dc1a58663579d2,48
2015-06-06,"New Orleans, Louisiana, USA",win,Omari Akhmedov,Brian Ebersole,0,0,15,2,0,0,0,0,Welterweight,KO/TKO,,1,5:00,06dc1a58663579d2,300
2015-06-06,"New Orleans, Louisiana, USA",win,Chris Wade,Christos Giagos,0,0,32,28,4,0,0,0,Lightweight,U-DEC,,3,5:00,06dc1a58663579d2,300
2015-06-06,"New Orleans, Louisiana, USA",win,Joe Proctor,Justin Edwards,0,0,67,63,0,2,3,0,Lightweight,SUB,Guillotine Choke,3,4:58,06dc1a58663579d2,298
2015-06-06,"New Orleans, Louisiana, USA",win,Jake Collier,Ricardo Abreu,0,0,67,47,0,3,0,0,Middleweight,S-DEC,,3,5:00,06dc1a58663579d2,300
2015-06-06,"New Orleans, Louisiana, USA",win,Jose Quinonez,Leonardo Morales,0,0,2,3,1,0,2,0,Bantamweight,SUB,Rear Naked Choke,1,2:34,06dc1a58663579d2,154
2014-07-19,"Dublin, Leinster, Ireland",win,Conor McGregor,Diego Brandao,1,0,18,9,1,0,0,1,Featherweight,KO/TKO,Punch,1,4:05,073eee4e62f0d988,245
2014-07-19,"Dublin, Leinster, Ireland",win,Gunnar Nelson,Zak Cummings,0,0,13,18,1,0,1,0,Welterweight,SUB,Rear Naked Choke,2,4:48,073eee4e62f0d988,288
2014-07-19,"Dublin, Leinster, Ireland",win,Ian McCall,Brad Pickett,0,0,56,22,3,0,0,0,Flyweight,U-DEC,,3,5:00,073eee4e62f0d988,300
2014-07-19,"Dublin, Leinster, Ireland",win,Norman Parke,Naoyuki Kotani,0,0,34,8,2,0,0,0,Lightweight,KO/TKO,Punches,2,3:41,073eee4e62f0d988,221
2014-07-19,"Dublin, Leinster, Ireland",win,Ilir Latifi,Chris Dempsey,0,0,16,1,1,0,0,0,Light Heavyweight,KO/TKO,Punch,1,2:07,073eee4e62f0d988,127
2014-07-19,"Dublin, Leinster, Ireland",win,Neil Seery,Phil Harris,1,0,60,40,2,2,0,0,Flyweight,U-DEC,,3,5:00,073eee4e62f0d988,300
2014-07-19,"Dublin, Leinster, Ireland",win,Cathal Pendred,Mike King,0,1,11,38,3,1,1,2,Middleweight,SUB,Rear Naked Choke,2,3:33,073eee4e62f0d988,213
2014-07-19,"Dublin, Leinster, Ireland",win,Trevor Smith,Tor Troeng,0,0,42,26,2,1,2,0,Middleweight,U-DEC,,3,5:00,073eee4e62f0d988,300
2014-07-19,"Dublin, Leinster, Ireland",win,Nikita Krylov,Cody Donovan,0,1,42,21,0,1,0,2,Light Heavyweight,KO/TKO,Punches,1,4:57,073eee4e62f0d988,297
2014-07-19,"Dublin, Leinster, Ireland",win,Paddy Holohan,Josh Sampo,1,0,10,3,0,0,1,1,Flyweight,SUB,Rear Naked Choke,1,3:06,073eee4e62f0d988,186
2024-09-28,"Paris, Ile-de-France, France",win,Renato Moicano,Benoit Saint Denis,0,0,50,25,1,0,0,0,Lightweight,KO/TKO,,2,5:00,079488710f012779,300
2024-09-28,"Paris, Ile-de-France, France",win,Nassourdine Imavov,Brendan Allen,0,0,57,30,0,1,0,0,Middleweight,U-DEC,,3,5:00,079488710f012779,300
2024-09-28,"Paris, Ile-de-France, France",win,William Gomis,Joanderson Brito,0,0,43,29,0,3,0,2,Featherweight,S-DEC,,3,5:00,079488710f012779,300
2024-09-28,"Paris, Ile-de-France, France",win,Bryan Battle,Kevin Jousset,0,0,97,58,0,0,0,0,Welterweight,KO/TKO,Punches,2,3:47,079488710f012779,227
2024-09-28,"Paris, Ile-de-France, France",win,Morgan Charriere,Gabriel Miranda,1,0,19,11,2,1,0,0,Featherweight,KO/TKO,Punch,2,0:27,079488710f012779,27
2024-09-28,"Paris, Ile-de-France, France",win,Fares Ziam,Matt Frevola,1,0,58,16,4,1,1,1,Lightweight,KO/TKO,Knee,3,2:59,079488710f012779,179
2024-09-28,"Paris, Ile-de-France, France",win,Ion Cutelaba,Ivan Erslan,0,0,45,39,3,1,0,0,Light Heavyweight,S-DEC,,3,5:00,079488710f012779,300
2024-09-28,"Paris, Ile-de-France, France",win,Oumar Sy,Da Woon Jung,0,0,90,29,2,0,0,0,Light Heavyweight,U-DEC,,3,5:00,079488710f012779,300
2024-09-28,"Paris, Ile-de-France, France",win,Ludovit Klein,Roosevelt Roberts,0,0,45,24,2,0,0,0,Lightweight,U-DEC,,3,5:00,079488710f012779,300
2024-09-28,"Paris, Ile-de-France, France",win,Taylor Lapilus,Vince Morales,0,0,94,39,0,2,0,0,Bantamweight,U-DEC,,3,5:00,079488710f012779,300
2024-09-28,"Paris, Ile-de-France, France",win,Ailin Perez,Daria Zhelezniakova,0,0,7,5,2,1,1,0,Women's Bantamweight,SUB,Arm Triangle,1,3:52,079488710f012779,232
2024-09-28,"Paris, Ile-de-France, France",win,Daniel Barez,Victor Altamirano,1,0,67,71,0,0,0,0,Flyweight,U-DEC,,3,5:00,079488710f012779,300
2024-09-28,"Paris, Ile-de-France, France",win,Jacqueline Cavalcanti,Nora Cornolle,0,0,54,54,0,1,0,0,Women's Bantamweight,S-DEC,,3,5:00,079488710f012779,300
2024-09-28,"Paris, Ile-de-France, France",win,Chris Duncan,Bolaji Oki,0,0,10,28,0,2,1,0,Lightweight,SUB,Guillotine Choke,1,3:34,079488710f012779,214
1997-10-17,"Bay St. Louis, Mississippi, USA",win,Maurice Smith,David Abbott,0,1,12,5,0,0,1,0,Heavyweight,SUB,Other,1,8:08,07a18ae55dfc3cd9,488
1997-10-17,"Bay St. Louis, Mississippi, USA",win,Mark Kerr,Dwayne Cason,0,0,5,0,1,0,1,0,Heavyweight,SUB,Rear Naked Choke,1,0:53,07a18ae55dfc3cd9,53
1997-10-17,"Bay St. Louis, Mississippi, USA",win,Randy Couture,Vitor Belfort,0,0,34,6,1,0,1,0,Heavyweight,KO/TKO,Punches,1,8:16,07a18ae55dfc3cd9,496
1997-10-17,"Bay St. Louis, Mississippi, USA",win,Dave Beneteau,Carlos Barreto,0,0,13,11,3,2,0,0,Heavyweight,U-DEC,,2,3:00,07a18ae55dfc3cd9,180
1997-10-17,"Bay St. Louis, Mississippi, USA",win,Mark Kerr,Greg Stott,1,0,1,0,0,0,0,0,Heavyweight,KO/TKO,Knee,1,0:17,07a18ae55dfc3cd9,17
1997-10-17,"Bay St. Louis, Mississippi, USA",win,Dwayne Cason,Houston Dorr,0,0,11,1,1,0,0,0,Heavyweight,KO/TKO,Punches,1,3:43,07a18ae55dfc3cd9,223
1997-10-17,"Bay St. Louis, Mississippi, USA",win,Alex Hunter,Harry Moskowitz,0,0,11,12,1,1,0,4,Heavyweight,S-DEC,,1,12:00,07a18ae55dfc3cd9,720
2000-12-16,"Tokyo, Japan",win,Tito Ortiz,Yuki Kondo,0,1,16,2,2,0,2,0,Middleweight,SUB,Neck Crank,1,1:52,08ae5cd9aef7ddd3,112
2000-12-16,"Tokyo, Japan",win,Pat Miletich,Kenichi Yamamoto,0,0,16,3,3,0,2,0,Welterweight,SUB,Guillotine Choke,2,1:58,08ae5cd9aef7ddd3,118
2000-12-16,"Tokyo, Japan",win,Matt Lindland,Yoji Anjo,0,0,17,0,0,0,0,0,Middleweight,KO/TKO,Punches,1,2:58,08ae5cd9aef7ddd3,178
2000-12-16,"Tokyo, Japan",win,Fabiano Iha,Daiju Takase,0,0,8,0,1,0,0,0,Welterweight,KO/TKO,Punches,1,2:24,08ae5cd9aef7ddd3,144
2000-12-16,"Tokyo, Japan",win,Evan Tanner,Lance Gibson,0,0,32,6,1,0,0,0,Middleweight,KO/TKO,Punches,1,4:58,08ae5cd9aef7ddd3,298
2000-12-16,"Tokyo, Japan",win,Dennis Hallman,Matt Hughes,0,0,0,1,0,1,1,0,Welterweight,SUB,Armbar,1,0:20,08ae5cd9aef7ddd3,20
2000-12-16,"Tokyo, Japan",win,Chuck Liddell,Jeff Monson,0,0,42,6,0,1,0,0,Middleweight,U-DEC,,3,5:00,08ae5cd9aef7ddd3,300
2019-10-12,"Tampa, Florida, USA",win,Joanna Jedrzejczyk,Michelle Waterson-Gomez,0,0,180,58,3,1,1,1,Women's Strawweight,U-DEC,,5,5:00,0941df56f6ac954b,300
2019-10-12,"Tampa, Florida, USA",win,Cub Swanson,Kron Gracie,0,0,135,86,0,0,0,0,Featherweight,U-DEC,,3,5:00,0941df56f6ac954b,300
2019-10-12,"Tampa, Florida, USA",win,Niko Price,James Vick,1,0,11,9,0,0,0,0,Welterweight,KO/TKO,Kick,1,1:44,0941df56f6ac954b,104
2019-10-12,"Tampa, Florida, USA",win,Amanda Ribas,Mackenzie Dern,0,0,74,20,2,0,0,0,Women's Strawweight,U-DEC,,3,5:00,0941df56f6ac954b,300
2019-10-12,"Tampa, Florida, USA",win,Matt Frevola,Luis Pena,0,0,48,51,4,1,0,2,Lightweight,S-DEC,,3,5:00,0941df56f6ac954b,300
2019-10-12,"Tampa, Florida, USA",win,Eryk Anders,Gerald Meerschaert,0,0,64,72,0,0,0,0,Middleweight,S-DEC,,3,5:00,0941df56f6ac954b,300
2019-10-12,"Tampa, Florida, USA",win,Ryan Spann,Devin Clark,0,0,17,17,0,2,1,0,Light Heavyweight,SUB,Guillotine Choke,2,2:01,0941df56f6ac954b,121
2019-10-12,"Tampa, Florida, USA",win,Mike Davis,Thomas Gifford,2,0,139,88,2,0,0,0,Lightweight,KO/TKO,Punch,3,4:45,0941df56f6ac954b,285
2019-10-12,"Tampa, Florida, USA",win,Alex Morono,Max Griffin,1,0,81,75,0,4,0,0,Welterweight,U-DEC,,3,5:00,0941df56f6ac954b,300
2019-10-12,"Tampa, Florida, USA",win,Deiveson Figueiredo,Tim Elliott,0,0,8,26,0,1,1,0,Flyweight,SUB,Guillotine Choke,1,3:08,0941df56f6ac954b,188
2019-10-12,"Tampa, Florida, USA",win,Marlon Vera,Andre Ewell,0,0,80,50,0,0,2,0,Bantamweight,KO/TKO,Elbows,3,3:17,0941df56f6ac954b,197
2019-10-12,"Tampa, Florida, USA",win,Miguel Baeza,Hector Aldana,1,0,35,8,1,0,0,0,Welterweight,KO/TKO,Kick,2,2:32,0941df56f6ac954b,152
2019-10-12,"Tampa, Florida, USA",win,Marvin Vettori,Andrew Sanchez,0,0,85,39,0,0,0,0,Middleweight,U-DEC,,3,5:00,0941df56f6ac954b,300
2019-10-12,"Tampa, Florida, USA",win,JJ Aldrich,Lauren Mueller,0,0,74,54,1,1,0,0,Women's Flyweight,U-DEC,,3,5:00,0941df56f6ac954b,300
2013-02-23,"Anaheim, California, USA",win,Ronda Rousey,Liz Carmouche,0,0,7,4,1,0,1,1,Women's Bantamweight,SUB,Armbar,1,4:49,09c44b317c98bf96,289
2013-02-23,"Anaheim, California, USA",win,Lyoto Machida,Dan Henderson,0,0,27,20,1,1,0,0,Light Heavyweight,S-DEC,,3,5:00,09c44b317c98bf96,300
2013-02-23,"Anaheim, California, USA",win,Urijah Faber,Ivan Menjivar,0,0,17,3,0,1,1,0,Bantamweight,SUB,Rear Naked Choke,1,4:34,09c44b317c98bf96,274
2013-02-23,"Anaheim, California, USA",win,Court McGee,Josh Neer,0,0,166,63,2,0,0,0,Welterweight,U-DEC,,3,5:00,09c44b317c98bf96,300
2013-02-23,"Anaheim, California, USA",win,Robbie Lawler,Josh Koscheck,0,0,9,2,0,2,0,0,Welterweight,KO/TKO,Punches,1,3:57,09c44b317c98bf96,237
2013-02-23,"Anaheim, California, USA",win,Brendan Schaub,Lavar Johnson,0,0,18,36,5,1,1,0,Heavyweight,U-DEC,,3,5:00,09c44b317c98bf96,300
2013-02-23,"Anaheim, California, USA",win,Michael Chiesa,Anton Kuivanen,0,0,5,18,1,0,2,0,Lightweight,SUB,Rear Naked Choke,2,2:29,09c44b317c98bf96,149
2013-02-23,"Anaheim, California, USA",win,Dennis Bermudez,Matt Grice,1,1,120,82,0,1,2,0,Featherweight,S-DEC,,3,5:00,09c44b317c98bf96,300
2013-02-23,"Anaheim, California, USA",win,Sam Stout,Caros Fodor,0,0,46,47,1,3,0,0,Lightweight,S-DEC,,3,5:00,09c44b317c98bf96,300
2013-02-23,"Anaheim, California, USA",win,Kenny Robertson,Brock Jardine,0,0,9,1,1,0,2,1,Welterweight,SUB,Suloev Stretch,1,2:57,09c44b317c98bf96,177
2013-02-23,"Anaheim, California, USA",win,Neil Magny,Jon Manley,0,0,65,17,4,1,0,0,Welterweight,U-DEC,,3,5:00,09c44b317c98bf96,300
2013-02-23,"Anaheim, California, USA",win,Nah-Shon Burrell,Yuri Villefort,0,0,121,48,0,3,1,1,Welterweight,U-DEC,,3,5:00,09c44b317c98bf96,300
2012-02-15,"Omaha, Nebraska, USA",win,Jake Ellenberger,Diego Sanchez,1,0,62,29,2,0,0,0,Welterweight,U-DEC,,3,5:00,0a97691039c4bbfb,300
2012-02-15,"Omaha, Nebraska, USA",win,Stefan Struve,Dave Herman,1,0,47,51,1,0,0,0,Heavyweight,KO/TKO,Punches,2,3:52,0a97691039c4bbfb,232
2012-02-15,"Omaha, Nebraska, USA",win,Ronny Markes,Aaron Simpson,0,1,62,55,2,0,0,0,Middleweight,S-DEC,,3,5:00,0a97691039c4bbfb,300
2012-02-15,"Omaha, Nebraska, USA",win,Stipe Miocic,Philip De Fries,1,0,8,7,0,0,0,0,Heavyweight,KO/TKO,Punch,1,0:43,0a97691039c4bbfb,43
2012-02-15,"Omaha, Nebraska, USA",win,TJ Dillashaw,Walel Watson,0,0,85,11,3,0,5,1,Bantamweight,U-DEC,,3,5:00,0a97691039c4bbfb,300
2012-02-15,"Omaha, Nebraska, USA",win,Ivan Menjivar,John Albert,0,0,25,31,1,0,2,3,Bantamweight,SUB,Rear Naked Choke,1,3:45,0a97691039c4bbfb,225
2012-02-15,"Omaha, Nebraska, USA",win,Jonathan Brookins,Vagner Rocha,0,0,18,7,1,0,0,0,Featherweight,KO/TKO,Punches,1,1:32,0a97691039c4bbfb,92
2012-02-15,"Omaha, Nebraska, USA",win,Justin Salas,Anton Kuivanen,0,0,50,38,4,0,0,0,Lightweight,U-DEC,,3,5:00,0a97691039c4bbfb,300
2012-02-15,"Omaha, Nebraska, USA",win,Tim Means,Bernardo Magalhaes,0,0,83,28,0,0,0,0,Lightweight,U-DEC,,3,5:00,0a97691039c4bbfb,300
2007-09-08,"London, England, United Kingdom",win,Quinton Jackson,Dan Henderson,1,0,74,60,2,3,0,3,Light Heavyweight,U-DEC,,5,5:00,0aa92558424ced9e,300
2007-09-08,"London, England, United Kingdom",win,Michael Bisping,Matt Hamill,0,0,47,56,0,6,0,0,Light Heavyweight,S-DEC,,3,5:00,0aa92558424ced9e,300
2007-09-08,"London, England, United Kingdom",win,Cheick Kongo,Mirko Filipovic,0,0,63,15,1,1,0,0,Heavyweight,U-DEC,,3,5:00,0aa92558424ced9e,300
2007-09-08,"London, England, United Kingdom",win,Marcus Davis,Paul Taylor,0,1,24,16,1,0,1,0,Welterweight,SUB,Armbar,1,4:14,0aa92558424ced9e,254
2007-09-08,"London, England, United Kingdom",win,Houston Alexander,Alessio Sakara,1,0,18,1,0,1,0,0,Light Heavyweight,KO/TKO,Knee,1,1:01,0aa92558424ced9e,61
2007-09-08,"London, England, United Kingdom",win,Gleison Tibau,Terry Etim,0,0,14,18,7,0,0,0,Lightweight,U-DEC,,3,5:00,0aa92558424ced9e,300
2007-09-08,"London, England, United Kingdom",win,Thiago Silva,Tomasz Drwal,1,0,48,43,0,1,1,0,Light Heavyweight,KO/TKO,Punches,2,4:23,0aa92558424ced9e,263
2007-09-08,"London, England, United Kingdom",win,Dennis Siver,Naoyuki Kotani,1,0,28,9,0,0,0,2,Lightweight,KO/TKO,Punch,2,2:04,0aa92558424ced9e,124
